Name         Age Nat St Tk Ps Sh Ag KAb TAb PAb SAb Gam Sub  Min Mom Sav Con Ktk Kps Sht Gls Ass  DP Inj Sus Fit
M_Bates       27 eng  2 11 10  7 13  70 342 270 155   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
M_Elliott     28 jam  2  7 11  9 10  70 200 315 269   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
F_Kiss        22 ice  2  8 11  7 17  86 278 363 248   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
S_McPhail     33 ire  2  8 11  7 13  86 308 363 258   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
T_Smith       33 eng  3  9 11 12 12  86 327 429 426   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
M_Tudgay      30 eng  2  6  9 11  9  86 198 333 403   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
A_Drury       35 eng  2 11  9  5 10  86 533 365 232   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
P_Connolly    31 eng  2 11  9  8 11  86 368 288 243   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
M_Tonge       30 eng  2  9 11  7  7  86 327 426 248   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
D_Norris      32 eng  2 10 11  7 11  86 338 439 255   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
R_Hall        25 eng  2  7 11  9 10  86 267 389 308   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
J_Smith       29 eng  2 11 10  6 10  86 452 412 226   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
A_Dunne       31 ire  2 11  9  7 13  86 443 365 358   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
D_Harding     29 eng  2 11 10  8 13  80 409 329 246   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
M_Derbyshire  27 eng  2  6  9 11 14  80 175 310 385   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
D_McGoldrick  26 eng  2  7  9 12 11  80 240 305 390   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
C_Berra       28 sco  2 12  9  4  8  84 471 303 201   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
M_Duff        35 nir  2 10  9  8 13  86 461 300 215   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
M_Bartley     27 jam  2  9 11  7 13  86 343 422 282   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
B_Stock       32 wal  2  9 11  7 11  86 351 374 263   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
L_Cort        33 guy  2 11  9  8 10  80 432 275 269   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
D_Dervite     25 fra  2 11  9  6 10  80 360 275 190   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
K_Feeley      21 ire  2 10  8  6 14  80 345 240 195   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
S_Ajayi       19 eng  2  9  8  8 13  80 321 268 243   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
A_Hughes      35 eng  2  9 10  7 15  80 428 532 296   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
B_Pritchard   27 zim  2  9 10  6 14  80 250 245 205   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
S_Kerkar      26 fra  2  6 10  9 12  80 200 251 255   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
J_Stewart     31 eng  2 11  9  7 13  70 498 301 275   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
K_Malaga      26 fra  2 10  9  7 14  70 437 220 182   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
W_Edjenguele  26 fra  2 10  9  8 11  70 315 222 201   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
J_Henderson   21 eng  2 10  8  6 14  70 305 190 130   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
A_Griffin     34 eng  2 10  9  6 13  70 524 369 281   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
J_Binns       18 eng  2  8  7  3 11  60 241 203 148   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
P_Mullen      19 eng  2  6  8  7 11  70 162 236 197   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
L_Fowler      30 wal  2  5  8  6 12  60 140 195 175   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
J_Meade       19 eng  2  6  7  6 11  60 163 231 213   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
H_Middleton   19 eng  2  6  7  6 14  60 168 236 203   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
A_Lee         35 ire  2  6  8 11 15  70 158 253 455   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
M_Kouo_Doumbe 35 fra  2  9  8  7 11  60 285 255 210   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
R_Lowe        35 eng  2  6  8 10 10  70 250 328 420   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
E_Sinclair    25 eng  2  6  9 11 11  70 135 276 371   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
M_Hill        32 eng  2 10  9  8 11  80 323 259 232   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
B_Robson      34 sco  2  8 10  9 10  80 270 411 310   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
R_Cresswell   35 eng  2  6  8 10 11  80 150 295 438   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100
L_Taylor      24 eng  2  6  9 10 12  60 135 240 235   0   0    0   0   0   0   0   0   0   0   0   0   0   0 100























